Name_x,Status,Link,Speakers,Glottocode,Country,Top-level family,ISO-639-3,Macroarea,Child dialects,Latitude,Longtitude
Misima-Paneati,Endangered/unsafe,https://en.wal.unesco.org/languages/misima-paneati,99999.0,misi1243,,Austronesian,mpx,Papunesia,2.0,-10.68,152.7
Mískito,Potentially vulnerable,https://en.wal.unesco.org/languages/miskito,999999.0,misk1235,Honduras,Misumalpan,miq,North America,5.0,15.16,-84.29
Mithaka,Not in use,https://en.wal.unesco.org/languages/mithaka,0.0,mith1236,,Pama-Nyungan,,Australia,0.0,-25.14,139.6
Mitlatongo Mixtec,Endangered/unsafe,https://en.wal.unesco.org/languages/mitlatongo-mixtec,9999.0,mitl1235,,Otomanguean,vmm,North America,0.0,17.16,-97.18
Mitla Zapotec,Endangered/unsafe,https://en.wal.unesco.org/languages/mitla-zapotec,99999.0,mitl1236,,Otomanguean,zaw,North America,1.0,16.87,-96.29
Mittu,Not in use,https://en.wal.unesco.org/languages/mittu,0.0,mitt1253,,Central Sudanic,mwu,Africa,0.0,7.46,29.0
Mituku,Endangered/unsafe,https://en.wal.unesco.org/languages/mituku,99999.0,mitu1240,,Atlantic-Congo,zmq,Africa,0.0,-1.57,25.1
Miu,Severely endangered,https://en.wal.unesco.org/languages/miu,999.0,miuu1237,,Austronesian,mpo,Papunesia,0.0,-5.88,149.56
Miwa,Not in use,https://en.wal.unesco.org/languages/miwa,0.0,miwa1242,,Worrorran,vmi,Australia,0.0,-14.35,126.92
Mixifore,Endangered/unsafe,https://en.wal.unesco.org/languages/mixifore,99999.0,mixi1241,,Mande,mfg,Africa,0.0,10.68,-14.38
Mixtepec Mixtec,Definitely endangered,https://en.wal.unesco.org/languages/mixtepec-mixtec,9999.0,mixt1425,,Otomanguean,mix,North America,0.0,17.33,-97.88
Mixtepec Zapotec,Definitely endangered,https://en.wal.unesco.org/languages/mixtepec-zapotec,9999.0,mixt1426,,Otomanguean,zpm,North America,2.0,16.17,-96.24
Miyako,Severely endangered,https://en.wal.unesco.org/languages/miyako,99999.0,miya1259,Japan,Japonic,mvi,Eurasia,8.0,24.76,125.36
Miya,Endangered/unsafe,https://en.wal.unesco.org/languages/miya,99999.0,miya1266,,Afro-Asiatic,mkf,Africa,4.0,10.92,9.72
Miyakubo Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/miyakubo-sign-language,99.0,miya1268,Japan,Sign Language,ehs,Eurasia,0.0,34.18,133.07
Miyobe,Definitely endangered,https://en.wal.unesco.org/languages/miyobe,99999.0,miyo1238,,Atlantic-Congo,soy,Africa,0.0,9.94,1.33
Mlabri,Definitely endangered,https://en.wal.unesco.org/languages/mlabri,999.0,mlab1235,,Austroasiatic,mra,Eurasia,0.0,18.55,101.16
Mlahsô,Not in use,https://en.wal.unesco.org/languages/mlahso,0.0,mlah1239,,Afro-Asiatic,lhs,Eurasia,0.0,37.03,41.22
Mlap,Definitely endangered,https://en.wal.unesco.org/languages/mlap,999.0,mlap1238,,Nimboranic,kja,Papunesia,0.0,-2.57,140.26
Mlomp,Definitely endangered,https://en.wal.unesco.org/languages/mlomp,9999.0,mlom1238,,Atlantic-Congo,mlo,Africa,0.0,12.83,-16.54
Mmaala,Definitely endangered,https://en.wal.unesco.org/languages/mmaala,9999.0,mmaa1238,,Atlantic-Congo,mmu,Africa,0.0,4.52,11.06
Mmen,Definitely endangered,https://en.wal.unesco.org/languages/mmen,99999.0,mmen1238,,Atlantic-Congo,bfm,Africa,3.0,6.43,10.25
Moba,Potentially vulnerable,https://en.wal.unesco.org/languages/moba,999999.0,moba1244,,Atlantic-Congo,mfq,Africa,1.0,10.95,0.16
Mobilian,Not in use,https://en.wal.unesco.org/languages/mobilian,0.0,mobi1236,,Pidgin,mod,North America,0.0,30.47,-91.75
Mobumrin Aizi,Severely endangered,https://en.wal.unesco.org/languages/mobumrin-aizi,9999.0,mobu1235,,Kru,ahm,Africa,0.0,5.27,-4.47
Mobwa Karen,Definitely endangered,https://en.wal.unesco.org/languages/mobwa-karen,9999.0,mobw1234,Myanmar,Sino-Tibetan,jkm,Eurasia,0.0,19.04,96.6
Mòcheno,Definitely endangered,https://en.wal.unesco.org/languages/mocheno,9999.0,moch1255,,Indo-European,mhn,Eurasia,3.0,46.11,11.31
Mochi,Potentially vulnerable,https://en.wal.unesco.org/languages/mochi,999999.0,moch1256,,Atlantic-Congo,old,Africa,1.0,-3.34,37.34
Mocho,Critically endangered,https://en.wal.unesco.org/languages/mocho,99.0,moch1257,Mexico,Mayan,mhc,North America,2.0,15.45,-92.17
Mochica,Not in use,https://en.wal.unesco.org/languages/mochica,0.0,moch1259,,,omc,South America,0.0,-8.02,-79.0
Mocoví,Definitely endangered,https://en.wal.unesco.org/languages/mocovi,9999.0,moco1246,Argentina,Guaicuruan,moc,South America,0.0,-28.1,-60.41
Mo'da,Definitely endangered,https://en.wal.unesco.org/languages/moda,999.0,moda1242,,Central Sudanic,gbn,Africa,0.0,6.15,29.74
Modang,Endangered/unsafe,https://en.wal.unesco.org/languages/modang,99999.0,moda1244,,Austronesian,mxd,Papunesia,6.0,0.81,116.57
Greek,Safe,https://en.wal.unesco.org/languages/greek,99999999.0,mode1248,Albania,Indo-European,ell,Eurasia,30.0,38.36,23.13
Modole,Definitely endangered,https://en.wal.unesco.org/languages/modole,9999.0,modo1249,Indonesia,North Halmahera,mqo,Papunesia,2.0,1.4,127.75
Moere,Severely endangered,https://en.wal.unesco.org/languages/moere,99.0,moer1240,,Nuclear Trans New Guinea,mvq,Papunesia,0.0,-4.62,145.46
Mofu-Gudur,Endangered/unsafe,https://en.wal.unesco.org/languages/mofu-gudur,99999.0,mofu1248,,Afro-Asiatic,mif,Africa,6.0,10.57,14.03
Mofu-Gudur Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/mofu-gudur-sign-language,,mofu1251,,Sign Language,,Africa,0.0,11.0,14.5
Mogholi,Not in use,https://en.wal.unesco.org/languages/mogholi,0.0,mogh1245,,Mongolic-Khitan,mhj,Eurasia,2.0,34.25,62.28
Mogum,Endangered/unsafe,https://en.wal.unesco.org/languages/mogum,9999.0,mogu1251,,Afro-Asiatic,mou,Africa,4.0,11.52,18.61
Mohave,Critically endangered,https://en.wal.unesco.org/languages/mohave,999.0,moha1256,,Cochimi-Yuman,mov,North America,0.0,34.89,-114.6
Mohawk,Definitely endangered,https://en.wal.unesco.org/languages/mohawk,9999.0,moha1258,,Iroquoian,moh,North America,0.0,43.72,-74.67
Mohegan-Montauk-Narragansett,Not in use,https://en.wal.unesco.org/languages/mohegan-montauk-narragansett,0.0,mohe1244,,Algic,mof,North America,4.0,41.86,-72.17
Moi (Congo),Endangered/unsafe,https://en.wal.unesco.org/languages/moi-congo,9999.0,moic1236,,Atlantic-Congo,mow,Africa,2.0,-1.72,16.46
Moikodi,Endangered/unsafe,https://en.wal.unesco.org/languages/moikodi,9999.0,moik1239,,Yareban,mkp,Papunesia,0.0,-9.6,148.31
Moingi,Definitely endangered,https://en.wal.unesco.org/languages/moingi,9999.0,moin1241,,Atlantic-Congo,mwz,Africa,0.0,1.21,23.5
Moji,Endangered/unsafe,https://en.wal.unesco.org/languages/moji,9999.0,moji1238,,Sino-Tibetan,ymi,Eurasia,0.0,23.2,104.15
Mokerang,Definitely endangered,https://en.wal.unesco.org/languages/mokerang,999.0,moke1240,,Austronesian,mft,Papunesia,0.0,-2.02,147.42
Moken,Definitely endangered,https://en.wal.unesco.org/languages/moken,9999.0,moke1242,Myanmar,Austronesian,mwt,Eurasia,3.0,10.15,98.68
Mokilese,Definitely endangered,https://en.wal.unesco.org/languages/mokilese,999.0,moki1238,,Austronesian,mkj,Papunesia,0.0,6.66,159.78
Mok,Critically endangered,https://en.wal.unesco.org/languages/mok,9999.0,mokk1243,Myanmar,Austroasiatic,mqt,Eurasia,0.0,18.91,99.58
Moklen,Definitely endangered,https://en.wal.unesco.org/languages/moklen,9999.0,mokl1243,,Austronesian,mkm,Eurasia,0.0,8.17,98.32
Mokole,Endangered/unsafe,https://en.wal.unesco.org/languages/mokole,99999.0,moko1243,Benin,Atlantic-Congo,mkl,Africa,0.0,11.04,3.06
Mokpa,Endangered/unsafe,https://en.wal.unesco.org/languages/mokpa,,mokp1238,,Atlantic-Congo,,Africa,0.0,-1.95,25.04
Mokpwe,Definitely endangered,https://en.wal.unesco.org/languages/mokpwe,99999.0,mokp1239,,Atlantic-Congo,bri,Africa,0.0,4.24,9.24
Moksha,Endangered/unsafe,https://en.wal.unesco.org/languages/moksha,9999.0,moks1248,Russian Federation,Uralic,mdf,Eurasia,0.0,54.19,42.67
Moksela,Not in use,https://en.wal.unesco.org/languages/moksela,0.0,moks1249,,Unattested,vms,Papunesia,0.0,-3.1,128.65
Molale,Not in use,https://en.wal.unesco.org/languages/molale,0.0,mola1238,,,mbe,North America,0.0,44.56,-122.86
Molbog,Endangered/unsafe,https://en.wal.unesco.org/languages/molbog,99999.0,molb1237,Philippines,Austronesian,pwm,Papunesia,0.0,7.96,117.03
Moldova Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/moldova-sign-language,99999.0,mold1243,Republic of Moldova,Sign Language,vsi,Eurasia,0.0,47.11,28.69
Molengue,Definitely endangered,https://en.wal.unesco.org/languages/molengue,999.0,mole1238,,Atlantic-Congo,bxc,Africa,0.0,1.37,9.61
Molet,Severely endangered,https://en.wal.unesco.org/languages/molet,,mole1239,,Nuclear Trans New Guinea,,Papunesia,0.0,-5.66,146.53
Molima,Endangered/unsafe,https://en.wal.unesco.org/languages/molima,9999.0,moli1248,,Austronesian,mox,Papunesia,3.0,-9.57,150.61
Molmo One,Definitely endangered,https://en.wal.unesco.org/languages/molmo-one,999.0,molm1235,,Nuclear Torricelli,aun,Papunesia,3.0,-3.38,141.81
Molo,Definitely endangered,https://en.wal.unesco.org/languages/molo,99.0,molo1257,Sudan,Eastern Jebel,zmo,Africa,0.0,10.79,33.57
Molof,Definitely endangered,https://en.wal.unesco.org/languages/molof,999.0,molo1262,,,msl,Papunesia,0.0,-3.42,140.56
Moloko,Severely endangered,https://en.wal.unesco.org/languages/moloko,9999.0,molo1266,,Afro-Asiatic,mlw,Africa,2.0,10.79,14.25
Moma,Endangered/unsafe,https://en.wal.unesco.org/languages/moma,9999.0,moma1242,,Austronesian,myl,Papunesia,0.0,-1.43,120.01
Momare,Definitely endangered,https://en.wal.unesco.org/languages/momare,9.0,moma1243,,Nuclear Trans New Guinea,msz,Papunesia,0.0,-6.34,147.79
Mombo Dogon,Endangered/unsafe,https://en.wal.unesco.org/languages/mombo-dogon,99999.0,momb1254,,Dogon,dmb,Africa,0.0,14.38,-3.66
Momina,Definitely endangered,https://en.wal.unesco.org/languages/momina,999.0,momi1242,,Somahai,mmb,Papunesia,0.0,-4.81,139.82
Mom Jango,Potentially vulnerable,https://en.wal.unesco.org/languages/mom-jango,999999.0,momj1237,,Atlantic-Congo,ver,Africa,3.0,8.87,12.75
Momuna,Definitely endangered,https://en.wal.unesco.org/languages/momuna,9999.0,momu1241,,Somahai,mqf,Papunesia,0.0,-5.04,139.26
Monastic Sign Language,Not in use,https://en.wal.unesco.org/languages/monastic-sign-language,,mona1241,,Sign Language,mzg,Eurasia,5.0,41.9,12.45
Mondropolon,Endangered/unsafe,https://en.wal.unesco.org/languages/mondropolon,999.0,mond1265,,Austronesian,npn,Papunesia,0.0,-2.01,146.93
Mondzi,Severely endangered,https://en.wal.unesco.org/languages/mondzi,9999.0,mond1267,,Sino-Tibetan,,Eurasia,0.0,23.45,105.42
Mongolian Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/mongolian-sign-language,99999.0,mong1264,,Sign Language,msr,Eurasia,0.0,48.69,107.53
Mongolia Buriat,Endangered/unsafe,https://en.wal.unesco.org/languages/mongolia-buriat,99999.0,mong1330,,Mongolic-Khitan,bxm,Eurasia,2.0,48.77,109.0
Mongo,Potentially vulnerable,https://en.wal.unesco.org/languages/mongo,999999.0,mong1338,,Atlantic-Congo,lol,Africa,15.0,-1.54,20.43
Mongondow,Definitely endangered,https://en.wal.unesco.org/languages/mongondow,999999.0,mong1342,,Austronesian,mog,Papunesia,3.0,0.65,124.11
Mwakai,Definitely endangered,https://en.wal.unesco.org/languages/mwakai,999.0,mong1344,,Keram,mgt,Papunesia,2.0,-4.3,143.97
Mongoba-Kazibati,Endangered/unsafe,https://en.wal.unesco.org/languages/mongoba-kazibati,,mong1345,,Atlantic-Congo,,Africa,0.0,2.81,29.56
Mangue,Not in use,https://en.wal.unesco.org/languages/mangue,0.0,moni1237,,Otomanguean,mom,North America,6.0,13.53,-85.17
Moni,Endangered/unsafe,https://en.wal.unesco.org/languages/moni,99999.0,moni1261,,Nuclear Trans New Guinea,mnz,Papunesia,1.0,-3.73,136.89
Mon,Potentially vulnerable,https://en.wal.unesco.org/languages/mon,999999.0,monn1252,Myanmar,Austroasiatic,mnw,Eurasia,3.0,15.49,98.12
Monom,Endangered/unsafe,https://en.wal.unesco.org/languages/monom,9999.0,mono1268,,Austroasiatic,moo,Eurasia,0.0,14.59,108.35
Mono (Cameroon),Severely endangered,https://en.wal.unesco.org/languages/mono-cameroon,999.0,mono1269,,Atlantic-Congo,mru,Africa,0.0,8.78,14.23
Mono-Alu,Definitely endangered,https://en.wal.unesco.org/languages/mono-alu,9999.0,mono1273,,Austronesian,mte,Papunesia,3.0,-7.05,155.76
Mono (USA),Critically endangered,https://en.wal.unesco.org/languages/mono-usa,99.0,mono1275,,Uto-Aztecan,mnr,North America,0.0,37.19,-119.35
Monqui,Not in use,https://en.wal.unesco.org/languages/monqui,0.0,monq1236,,Unclassifiable,,North America,0.0,,
Monsang Naga,Endangered/unsafe,https://en.wal.unesco.org/languages/monsang-naga,9999.0,mons1234,,Sino-Tibetan,nmh,Eurasia,0.0,24.53,94.22
Montagnais,Endangered/unsafe,https://en.wal.unesco.org/languages/montagnais,9999.0,mont1268,,Algic,moe,North America,2.0,49.05,-68.74
Montol,Endangered/unsafe,https://en.wal.unesco.org/languages/montol,99999.0,mont1280,,Afro-Asiatic,mtl,Africa,2.0,9.02,9.65
Monzombo,Endangered/unsafe,https://en.wal.unesco.org/languages/monzombo,99999.0,monz1249,,Atlantic-Congo,moj,Africa,0.0,3.19,18.51
Moo,Endangered/unsafe,https://en.wal.unesco.org/languages/moo,9999.0,mooo1239,,Atlantic-Congo,gwg,Africa,0.0,9.44,11.2
Moose Cree,Endangered/unsafe,https://en.wal.unesco.org/languages/moose-cree,9999.0,moos1236,,Algic,crm,North America,0.0,51.07,-80.69
Mopán Maya,Endangered/unsafe,https://en.wal.unesco.org/languages/mopan-maya,99999.0,mopa1243,,Mayan,mop,North America,0.0,16.35,-89.07
Moraid,Definitely endangered,https://en.wal.unesco.org/languages/moraid,999.0,mora1239,,West Bird's Head,msg,Papunesia,0.0,-1.04,131.97
Morawa,Endangered/unsafe,https://en.wal.unesco.org/languages/morawa,9999.0,mora1273,,Mailuan,mze,Papunesia,0.0,-10.13,148.67
Mor (Bomberai Peninsula),Severely endangered,https://en.wal.unesco.org/languages/mor-bomberai-peninsula,99.0,morb1239,,,moq,Papunesia,0.0,-2.86,132.84
Moresada,Definitely endangered,https://en.wal.unesco.org/languages/moresada,999.0,more1258,,Nuclear Trans New Guinea,msx,Papunesia,0.0,-4.57,144.99
Morelos Nahuatl,Endangered/unsafe,https://en.wal.unesco.org/languages/morelos-nahuatl,99999.0,more1259,,Uto-Aztecan,nhm,North America,0.0,18.92,-99.13
Morerebi,Endangered/unsafe,https://en.wal.unesco.org/languages/morerebi,99.0,more1262,,Unattested,xmo,South America,0.0,-8.67,-61.39
Mori Bawah,Definitely endangered,https://en.wal.unesco.org/languages/mori-bawah,99999.0,mori1268,,Austronesian,xmz,Papunesia,5.0,-2.56,121.37
Mori Atas,Definitely endangered,https://en.wal.unesco.org/languages/mori-atas,99999.0,mori1269,,Austronesian,mzq,Papunesia,1.0,-2.26,121.03
Morigi,Endangered/unsafe,https://en.wal.unesco.org/languages/morigi,999.0,mori1271,,Kiwaian,mdb,Papunesia,0.0,-7.63,143.88
Morike,Not in use,https://en.wal.unesco.org/languages/morike,0.0,mori1273,,Arawakan,,South America,0.0,-5.63,-73.13
Morisyen,Potentially vulnerable,https://en.wal.unesco.org/languages/morisyen,9999999.0,mori1278,,Indo-European,mfe,Africa,3.0,-20.26,57.55
Mor (Mor Islands),Definitely endangered,https://en.wal.unesco.org/languages/mor-mor-islands,999.0,morm1235,,Austronesian,mhz,Papunesia,0.0,-2.87,135.95
Moroccan Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/moroccan-sign-language,99999.0,moro1242,Morocco,Sign Language,xms,Africa,0.0,32.14,-7.7
Morom,Endangered/unsafe,https://en.wal.unesco.org/languages/morom,9999.0,moro1281,,Central Sudanic,bdo,Africa,3.0,12.15,17.65
Morokodo,Definitely endangered,https://en.wal.unesco.org/languages/morokodo,99999.0,moro1284,,Central Sudanic,mgc,Africa,3.0,5.51,30.02
Moro,Endangered/unsafe,https://en.wal.unesco.org/languages/moro,99999.0,moro1285,Sudan,Heibanic,mor,Africa,7.0,10.92,30.21
Morouas,Definitely endangered,https://en.wal.unesco.org/languages/morouas,999.0,moro1286,,Austronesian,mrp,Papunesia,0.0,-15.35,166.89
Moronene,Definitely endangered,https://en.wal.unesco.org/languages/moronene,99999.0,moro1287,,Austronesian,mqn,Papunesia,4.0,-4.62,121.82
Marori,Definitely endangered,https://en.wal.unesco.org/languages/marori,99.0,moro1289,Indonesia,,mok,Papunesia,0.0,-8.57,140.69
Moroccan Arabic,Potentially vulnerable,https://en.wal.unesco.org/languages/moroccan-arabic,99999999.0,moro1292,Morocco,Afro-Asiatic,ary,Africa,7.0,32.5,-7.5
Mortlockese,Definitely endangered,https://en.wal.unesco.org/languages/mortlockese,9999.0,mort1237,,Austronesian,mrl,Papunesia,3.0,5.51,153.71
Moru,Endangered/unsafe,https://en.wal.unesco.org/languages/moru,99999.0,moru1253,,Central Sudanic,mgd,Africa,7.0,5.12,30.33
Mosetén-Chimané,Endangered/unsafe,https://en.wal.unesco.org/languages/moseten-chimane,9999.0,mose1249,,,cas,South America,3.0,-14.64,-67.84
Akie,Not in use,https://en.wal.unesco.org/languages/akie,0.0,mosi1247,,Nilotic,mwy,Africa,0.0,-5.43,37.19
Mosimo,Severely endangered,https://en.wal.unesco.org/languages/mosimo,99.0,mosi1248,,Nuclear Trans New Guinea,mqv,Papunesia,0.0,-4.95,145.6
Moskona,Endangered/unsafe,https://en.wal.unesco.org/languages/moskona,9999.0,mosk1236,,East Bird's Head,mtj,Papunesia,0.0,-1.62,133.15
Mossi,Potentially vulnerable,https://en.wal.unesco.org/languages/mossi,9999999.0,moss1236,,Atlantic-Congo,mos,Africa,7.0,11.95,-1.32
Mota,Definitely endangered,https://en.wal.unesco.org/languages/mota,999.0,mota1237,,Austronesian,mtt,Papunesia,0.0,-13.84,167.69
Mwotlap,Endangered/unsafe,https://en.wal.unesco.org/languages/mwotlap,9999.0,motl1237,,Austronesian,mlv,Papunesia,2.0,-13.66,167.71
Motu,Endangered/unsafe,https://en.wal.unesco.org/languages/motu,99999.0,motu1246,,Austronesian,meu,Papunesia,2.0,-9.67,147.42
Mouk-Aria,Endangered/unsafe,https://en.wal.unesco.org/languages/mouk-aria,999.0,mouk1239,,Austronesian,mwh,Papunesia,2.0,-5.71,149.16
Mountain Koiali,Endangered/unsafe,https://en.wal.unesco.org/languages/mountain-koiali,9999.0,moun1252,,Koiarian,kpx,Papunesia,0.0,-9.07,147.38
Mount Avejaha Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/mount-avejaha-sign-language,,moun1255,,Sign Language,,Papunesia,0.0,,
Mouwase,Endangered/unsafe,https://en.wal.unesco.org/languages/mouwase,999.0,mouw1234,,Turama-Kikori,jmw,Papunesia,0.0,-7.44,143.81
Movima,Definitely endangered,https://en.wal.unesco.org/languages/movima,9999.0,movi1243,,,mzp,South America,0.0,-13.81,-65.63
Moyadan Itneg,Endangered/unsafe,https://en.wal.unesco.org/languages/moyadan-itneg,9999.0,moya1235,,Austronesian,ity,Papunesia,0.0,17.42,120.7
Moyon,Definitely endangered,https://en.wal.unesco.org/languages/moyon,9999.0,moyo1238,India,Sino-Tibetan,nmo,Eurasia,0.0,24.48,94.34
Mozambican Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/mozambican-sign-language,,moza1235,,Sign Language,mzy,Africa,0.0,-19.81,34.61
Mozarabic,Not in use,https://en.wal.unesco.org/languages/mozarabic,0.0,moza1249,,Indo-European,mxi,Eurasia,0.0,37.88,-1.8
Mpade,Definitely endangered,https://en.wal.unesco.org/languages/mpade,99999.0,mpad1242,,Afro-Asiatic,mpi,Africa,6.0,12.56,14.45
Mpalityanh-Luthigh,Not in use,https://en.wal.unesco.org/languages/mpalityanh-luthigh,0.0,mpal1237,,Pama-Nyungan,,Australia,2.0,-12.17,142.49
Mpama,Endangered/unsafe,https://en.wal.unesco.org/languages/mpama,,mpam1239,,Atlantic-Congo,,Africa,0.0,-0.74,17.69
Mpiemo,Endangered/unsafe,https://en.wal.unesco.org/languages/mpiemo,99999.0,mpie1238,,Atlantic-Congo,mcx,Africa,3.0,3.46,15.52
Mpi,Definitely endangered,https://en.wal.unesco.org/languages/mpi,999.0,mpii1239,,Sino-Tibetan,mpz,Eurasia,0.0,18.17,100.21
Mpinda,Definitely endangered,https://en.wal.unesco.org/languages/mpinda,99999.0,mpin1234,,Atlantic-Congo,pnd,Africa,0.0,-10.76,13.72
Mpongmpong,Endangered/unsafe,https://en.wal.unesco.org/languages/mpongmpong,99999.0,mpon1254,,Atlantic-Congo,mgg,Africa,5.0,3.14,14.87
Mpoto,Endangered/unsafe,https://en.wal.unesco.org/languages/mpoto,99999.0,mpot1240,,Atlantic-Congo,mpa,Africa,0.0,-11.14,34.71
Mpotovoro,Definitely endangered,https://en.wal.unesco.org/languages/mpotovoro,999.0,mpot1241,,Austronesian,mvt,Papunesia,0.0,-15.9,167.23
Mpra,Not in use,https://en.wal.unesco.org/languages/mpra,0.0,mpra1235,,Atlantic-Congo,,Africa,0.0,8.87,-1.25
Mbuun,Potentially vulnerable,https://en.wal.unesco.org/languages/mbuun,999999.0,mpuo1241,,Atlantic-Congo,zmp,Africa,0.0,-5.21,19.43
Mpur,Definitely endangered,https://en.wal.unesco.org/languages/mpur,9999.0,mpur1239,,,akc,Papunesia,2.0,-0.75,133.17
Mro Chin,Definitely endangered,https://en.wal.unesco.org/languages/mro-chin,99999.0,mroc1235,Myanmar,Sino-Tibetan,cmr,Eurasia,0.0,19.71,94.0
Mru,Endangered/unsafe,https://en.wal.unesco.org/languages/mru,99999.0,mruu1242,India,Sino-Tibetan,mro,Eurasia,0.0,21.47,92.32
Mser,Severely endangered,https://en.wal.unesco.org/languages/mser,999.0,mser1242,Cameroon,Afro-Asiatic,kqx,Africa,5.0,11.98,15.04
Mt. Iriga Agta,Definitely endangered,https://en.wal.unesco.org/languages/mt-iriga-agta,9999.0,mtir1235,,Austronesian,agz,Papunesia,0.0,13.46,123.46
Mt. Iraya Agta,Critically endangered,https://en.wal.unesco.org/languages/mt-iraya-agta,999.0,mtir1236,Philippines,Austronesian,atl,Papunesia,0.0,13.46,123.55
Mualang,Endangered/unsafe,https://en.wal.unesco.org/languages/mualang,99999.0,mual1241,,Austronesian,mtd,Papunesia,0.0,0.31,111.08
Muangphe,Severely endangered,https://en.wal.unesco.org/languages/muangphe,999.0,muan1234,,Sino-Tibetan,,Eurasia,0.0,23.63,105.18
Mubami,Endangered/unsafe,https://en.wal.unesco.org/languages/mubami,9999.0,muba1238,,Anim,tsx,Papunesia,0.0,-7.55,143.0
